Date,Open,High,Low,Close,Volume
2017-01-01 15:36:00,6849.66,6851.41,6848.99,6851.19,26.567
2017-01-01 15:37:00,6852.51,6852.62,6852.12,6852.14,83.274
2017-01-01 15:38:00,6852.33,6852.88,6850.28,6850.36,43.696
2017-01-01 15:39:00,6850.12,6850.8,6850.1,6850.38,23.894
2017-01-01 15:40:00,6850.64,6851.98,6850.27,6851.93,24.153
2017-01-01 15:41:00,6852.0,6852.0,6850.69,6850.84,19.824
2017-01-01 15:42:00,6850.84,6850.87,6850.3,6850.47,23.066
2017-01-01 15:43:00,6850.53,6851.6,6846.82,6847.0,33.568
2017-01-01 15:44:00,6846.85,6847.39,6846.54,6847.13,36.794
2017-01-01 15:45:00,6848.37,6849.92,6847.9,6849.65,38.8
2017-01-01 15:46:00,6848.98,6849.99,6848.94,6849.07,36.767
2017-01-01 15:47:00,6849.5,6849.79,6848.11,6848.5,30.637
2017-01-01 15:48:00,6850.22,6850.22,6848.8,6848.88,18.663
2017-01-01 15:49:00,6849.0,6850.46,6848.9,6850.12,27.335
2017-01-01 15:50:00,6850.23,6851.64,6850.23,6851.58,31.862
2017-01-01 15:51:00,6851.73,6851.73,6848.9,6848.97,27.256
2017-01-01 15:52:00,6849.92,6849.92,6847.63,6847.92,21.663
2017-01-01 15:53:00,6847.01,6847.27,6843.7,6846.54,25.153
2017-01-01 15:54:00,6845.25,6848.07,6844.98,6845.0,62.185
2017-01-01 15:55:00,6844.64,6845.86,6844.21,6845.01,32.435
2017-01-01 15:56:00,6846.28,6846.92,6845.44,6845.49,25.456
2017-01-01 15:57:00,6845.86,6846.48,6845.16,6846.03,21.803
2017-01-01 15:58:00,6845.22,6845.7,6845.0,6845.4,95.346
2017-01-01 15:59:00,6844.02,6845.25,6844.02,6844.81,15.507
2017-01-01 16:00:00,6844.81,6844.96,6844.0,6844.24,31.808
2017-01-01 16:01:00,6843.59,6844.18,6843.0,6844.04,78.773
2017-01-01 16:02:00,6843.61,6845.03,6843.0,6845.03,145.427
2017-01-01 16:03:00,6845.62,6846.34,6845.22,6845.28,26.242
2017-01-01 16:04:00,6846.43,6846.5,6845.77,6846.49,25.974
2017-01-01 16:05:00,6846.31,6846.31,6845.25,6845.6,37.462
2017-01-01 16:06:00,6844.2,6844.68,6844.0,6844.0,116.461
2017-01-01 16:07:00,6843.83,6844.1,6841.89,6842.0,68.908
2017-01-01 16:08:00,6837.53,6838.08,6834.31,6836.73,37.309
2017-01-01 16:09:00,6838.75,6840.89,6837.2,6840.37,32.694
2017-01-01 16:10:00,6840.04,6840.38,6840.0,6840.05,80.226
2017-01-01 16:11:00,6839.4,6839.59,6837.17,6839.18,26.033
2017-01-01 16:12:00,6836.98,6839.2,6836.82,6838.04,28.07
2017-01-01 16:13:00,6838.63,6839.68,6838.39,6839.37,37.34
2017-01-01 16:14:00,6840.34,6840.34,6837.33,6838.88,18.522
2017-01-01 16:15:00,6839.42,6839.95,6839.2,6839.27,26.102
2017-01-01 16:16:00,6839.07,6839.51,6838.41,6838.88,42.591
2017-01-01 16:17:00,6833.66,6836.06,6833.66,6835.2,18.464
2017-01-01 16:18:00,6834.02,6834.31,6833.67,6833.8,28.079
2017-01-01 16:19:00,6834.58,6836.75,6834.22,6835.92,24.233
2017-01-01 16:20:00,6837.91,6838.31,6837.26,6838.3,22.956
2017-01-01 16:21:00,6837.13,6839.0,6836.99,6838.91,28.17
2017-01-01 16:22:00,6837.99,6838.1,6837.77,6837.84,27.568
2017-01-01 16:23:00,6836.81,6837.53,6835.65,6837.5,28.022
2017-01-01 16:24:00,6836.69,6838.0,6836.6,6837.86,30.894
2017-01-01 16:25:00,6839.33,6842.5,6839.3,6842.16,26.048
2017-01-01 16:26:00,6840.49,6841.34,6840.01,6840.9,33.649
2017-01-01 16:27:00,6840.47,6840.67,6840.12,6840.48,14.567
2017-01-01 16:28:00,6838.43,6841.04,6838.43,6841.02,32.47
2017-01-01 16:29:00,6838.45,6841.62,6838.21,6841.57,18.925
2017-01-01 16:30:00,6841.8,6841.99,6841.62,6841.76,25.554
2017-01-01 16:31:00,6842.12,6842.25,6841.29,6841.29,27.777
2017-01-01 16:32:00,6842.54,6842.57,6840.27,6840.27,21.435
2017-01-01 16:33:00,6840.0,6841.01,6839.32,6840.95,37.706
2017-01-01 16:34:00,6841.29,6843.0,6840.9,6843.0,37.902
2017-01-01 16:35:00,6840.04,6841.0,6840.02,6840.1,35.928
2017-01-01 16:36:00,6840.08,6841.01,6840.0,6840.56,25.406
2017-01-01 16:37:00,6839.91,6840.51,6839.5,6839.7,33.238
2017-01-01 16:38:00,6840.24,6840.84,6839.41,6840.4,38.329
2017-01-01 16:39:00,6840.15,6840.21,6837.91,6837.91,37.806
2017-01-01 16:40:00,6838.02,6838.15,6835.82,6836.25,25.572
2017-01-01 16:41:00,6835.98,6838.63,6835.9,6836.67,23.527
2017-01-01 16:42:00,6838.27,6838.57,6836.11,6836.43,31.161
2017-01-01 16:43:00,6837.45,6838.03,6836.38,6836.38,19.531
2017-01-01 16:44:00,6837.32,6838.24,6836.68,6838.12,30.466
2017-01-01 16:45:00,6837.64,6838.2,6836.63,6837.04,12.642
2017-01-01 16:46:00,6838.54,6838.54,6837.46,6837.46,18.53
2017-01-01 16:47:00,6838.73,6838.99,6838.27,6838.53,23.242
2017-01-01 16:48:00,6839.25,6841.9,6838.91,6841.83,94.289
2017-01-01 16:49:00,6842.19,6842.83,6841.41,6842.01,32.756
2017-01-01 16:50:00,6840.6,6841.76,6839.83,6840.2,19.881
2017-01-01 16:51:00,6839.52,6839.87,6838.56,6838.72,33.404
2017-01-01 16:52:00,6838.13,6839.53,6838.07,6838.55,18.76
2017-01-01 16:53:00,6839.21,6840.08,6839.04,6839.08,34.685
2017-01-01 16:54:00,6839.95,6839.95,6839.04,6839.32,26.128
2017-01-01 16:55:00,6838.87,6839.54,6838.63,6839.14,30.148
2017-01-01 16:56:00,6839.61,6839.61,6838.73,6838.81,17.451
2017-01-01 16:57:00,6838.94,6839.17,6838.1,6838.21,23.097
2017-01-01 16:58:00,6837.05,6837.56,6837.0,6837.11,18.144
2017-01-01 16:59:00,6838.14,6838.39,6837.61,6837.66,23.934
2017-01-01 17:00:00,6835.79,6836.0,6835.53,6835.64,49.649
2017-01-01 17:01:00,6835.75,6836.0,6835.75,6835.75,5.077
2017-01-01 17:02:00,6839.04,6839.2,6838.79,6839.19,16.61
2017-01-01 17:03:00,6837.02,6837.43,6836.73,6836.8,22.329
2017-01-01 17:04:00,6837.29,6837.77,6835.52,6837.23,14.922
2017-01-01 17:05:00,6835.78,6837.02,6835.6,6835.93,35.117
2017-01-01 17:06:00,6835.61,6836.78,6835.59,6836.46,22.385
2017-01-01 17:07:00,6836.97,6837.04,6836.49,6836.99,23.274
2017-01-01 17:08:00,6837.32,6837.9,6837.21,6837.7,21.325
2017-01-01 17:09:00,6836.35,6837.46,6836.35,6837.34,18.479
2017-01-01 17:10:00,6836.95,6837.89,6836.52,6836.65,28.065
2017-01-01 17:11:00,6835.43,6835.98,6835.43,6835.69,25.323
2017-01-01 17:12:00,6836.49,6838.63,6836.29,6838.47,24.346
2017-01-01 17:13:00,6839.5,6843.48,6839.45,6843.07,52.613
2017-01-01 17:14:00,6844.25,6844.25,6842.9,6843.33,24.05
2017-01-01 17:15:00,6842.55,6842.8,6840.66,6841.44,18.646
2017-01-01 17:16:00,6841.69,6843.3,6841.47,6843.13,26.745
2017-01-01 17:17:00,6843.21,6843.48,6842.09,6842.09,34.354
2017-01-01 17:18:00,6842.6,6842.91,6841.1,6841.15,21.433
2017-01-01 17:19:00,6841.13,6841.83,6841.11,6841.72,21.798
2017-01-01 17:20:00,6841.93,6842.95,6841.64,6842.82,48.994
2017-01-01 17:21:00,6843.14,6843.32,6841.48,6841.67,21.232
2017-01-01 17:22:00,6841.51,6843.0,6841.06,6843.0,32.044
2017-01-01 17:23:00,6841.72,6843.0,6841.61,6842.5,23.052
2017-01-01 17:24:00,6842.51,6843.81,6842.3,6843.47,21.4
2017-01-01 17:25:00,6843.95,6844.96,6843.54,6844.82,32.743
2017-01-01 17:26:00,6846.47,6849.07,6846.0,6848.95,36.264
2017-01-01 17:27:00,6849.23,6849.66,6848.02,6849.6,22.998
2017-01-01 17:28:00,6850.39,6850.49,6848.7,6850.02,63.692
2017-01-01 17:29:00,6849.34,6851.7,6848.95,6851.21,25.714
2017-01-01 17:30:00,6852.05,6853.51,6851.34,6851.87,34.31
2017-01-01 17:31:00,6853.47,6853.47,6852.91,6853.1,41.776
2017-01-01 17:32:00,6853.29,6853.88,6850.85,6851.62,18.136
2017-01-01 17:33:00,6848.85,6849.83,6848.18,6849.75,28.588
2017-01-01 17:34:00,6847.71,6847.99,6847.12,6847.53,20.763
2017-01-01 17:35:00,6847.76,6847.99,6847.2,6847.9,33.113
2017-01-01 17:36:00,6848.76,6849.0,6847.77,6848.09,25.142
2017-01-01 17:37:00,6848.07,6848.21,6846.8,6847.2,31.932
2017-01-01 17:38:00,6847.36,6848.36,6847.12,6847.88,24.973
2017-01-01 17:39:00,6849.74,6849.99,6849.35,6849.66,37.898
2017-01-01 17:40:00,6849.74,6850.0,6849.0,6849.53,39.084
2017-01-01 17:41:00,6848.63,6848.63,6847.19,6847.2,28.179
2017-01-01 17:42:00,6848.0,6849.0,6847.6,6847.71,31.482
2017-01-01 17:43:00,6847.07,6847.25,6846.74,6846.97,14.828
2017-01-01 17:44:00,6846.61,6846.71,6844.76,6844.86,41.943
2017-01-01 17:45:00,6846.0,6846.04,6844.5,6845.52,50.916
2017-01-01 17:46:00,6846.14,6847.26,6845.51,6845.54,23.529
2017-01-01 17:47:00,6846.67,6847.42,6846.41,6847.25,20.883
2017-01-01 17:48:00,6847.34,6848.33,6847.18,6848.2,20.272
2017-01-01 17:49:00,6847.38,6848.19,6846.1,6846.48,17.2
2017-01-01 17:50:00,6846.77,6847.67,6846.45,6847.52,33.241
2017-01-01 17:51:00,6846.13,6846.22,6843.97,6843.98,28.212
2017-01-01 17:52:00,6845.55,6846.28,6844.68,6846.0,31.614
2017-01-01 17:53:00,6845.22,6845.36,6842.91,6843.29,52.188
2017-01-01 17:54:00,6843.96,6843.96,6843.06,6843.17,22.277
2017-01-01 17:55:00,6844.96,6845.1,6844.08,6844.99,95.539
2017-01-01 17:56:00,6844.73,6844.8,6844.25,6844.39,17.721
2017-01-01 17:57:00,6845.0,6847.22,6844.98,6847.03,139.363
2017-01-01 17:58:00,6846.74,6847.48,6846.74,6847.14,21.904
2017-01-01 17:59:00,6846.07,6846.07,6845.41,6845.71,26.59
2017-01-01 18:00:00,6847.31,6849.54,6846.9,6849.4,66.392
2017-01-01 18:01:00,6849.97,6849.99,6849.54,6849.56,62.501
2017-01-01 18:02:00,6849.73,6850.0,6849.73,6849.97,259.825
2017-01-01 18:03:00,6847.91,6848.81,6847.19,6847.31,34.292
2017-01-01 18:04:00,6847.44,6849.9,6847.1,6848.99,144.931
2017-01-01 18:05:00,6849.78,6859.02,6849.4,6858.02,43.661
2017-01-01 18:06:00,6864.98,6888.37,6863.65,6885.53,53.036
2017-01-01 18:07:00,6887.74,6887.74,6878.02,6883.6,68.683
2017-01-01 18:08:00,6882.64,6891.52,6882.39,6890.04,194.879
2017-01-01 18:09:00,6889.04,6894.78,6889.04,6894.4,44.637
2017-01-01 18:10:00,6899.06,6900.0,6886.0,6888.87,94.296
2017-01-01 18:11:00,6891.97,6892.81,6888.23,6892.81,41.8
2017-01-01 18:12:00,6890.3,6890.3,6888.58,6888.88,96.108
2017-01-01 18:13:00,6892.25,6892.25,6887.62,6888.09,43.352
2017-01-01 18:14:00,6888.27,6892.0,6888.08,6892.0,45.093
2017-01-01 18:15:00,6894.38,6897.39,6893.26,6896.7,30.136
2017-01-01 18:16:00,6904.54,6912.72,6904.25,6910.0,80.925
2017-01-01 18:17:00,6905.23,6906.99,6905.2,6906.27,36.346
2017-01-01 18:18:00,6912.28,6915.64,6911.51,6915.19,33.373
2017-01-01 18:19:00,6915.89,6916.14,6908.0,6910.6,63.306
2017-01-01 18:20:00,6909.8,6912.0,6909.78,6910.12,56.437
2017-01-01 18:21:00,6908.59,6909.87,6908.22,6909.01,39.37
2017-01-01 18:22:00,6905.19,6905.46,6903.77,6904.13,39.515
2017-01-01 18:23:00,6904.15,6906.3,6904.01,6905.87,34.333
2017-01-01 18:24:00,6903.47,6907.22,6903.47,6904.89,53.176
2017-01-01 18:25:00,6902.21,6902.79,6901.1,6901.37,72.505
2017-01-01 18:26:00,6901.0,6901.49,6900.0,6900.02,129.755
2017-01-01 18:27:00,6900.64,6905.55,6900.12,6903.76,40.796
2017-01-01 18:28:00,6904.56,6904.56,6900.3,6900.45,50.411
2017-01-01 18:29:00,6900.33,6902.5,6900.1,6902.31,21.728
2017-01-01 18:30:00,6904.48,6906.87,6904.15,6906.87,31.785
2017-01-01 18:31:00,6906.74,6906.99,6905.01,6905.44,33.261
2017-01-01 18:32:00,6901.7,6901.75,6901.0,6901.38,15.647
2017-01-01 18:33:00,6898.68,6898.68,6891.0,6897.39,73.918
2017-01-01 18:34:00,6897.02,6898.11,6896.35,6897.51,26.674
2017-01-01 18:35:00,6901.88,6902.75,6899.29,6902.49,27.647
2017-01-01 18:36:00,6898.78,6901.98,6898.5,6901.65,24.133
2017-01-01 18:37:00,6900.95,6902.39,6900.11,6901.99,36.448
2017-01-01 18:38:00,6902.67,6904.3,6902.11,6904.04,15.064
2017-01-01 18:39:00,6903.05,6904.44,6902.98,6904.34,32.032
2017-01-01 18:40:00,6904.4,6914.22,6904.4,6914.22,77.894
2017-01-01 18:41:00,6915.86,6924.67,6914.96,6923.7,34.316
2017-01-01 18:42:00,6925.77,6927.07,6918.88,6922.99,29.769
2017-01-01 18:43:00,6925.94,6926.19,6922.19,6922.37,43.164
2017-01-01 18:44:00,6922.06,6922.39,6920.46,6920.68,16.168
2017-01-01 18:45:00,6919.33,6923.08,6919.02,6923.06,21.444
2017-01-01 18:46:00,6926.6,6931.45,6924.69,6924.77,42.527
2017-01-01 18:47:00,6926.6,6926.6,6924.0,6924.75,181.278
2017-01-01 18:48:00,6926.96,6933.08,6926.82,6932.84,49.619
2017-01-01 18:49:00,6934.0,6934.0,6930.19,6931.62,32.7
2017-01-01 18:50:00,6931.09,6932.3,6930.09,6930.5,39.036
2017-01-01 18:51:00,6932.62,6934.55,6932.25,6934.34,24.074
2017-01-01 18:52:00,6934.29,6944.88,6934.0,6944.46,36.98
2017-01-01 18:53:00,6947.29,6948.84,6941.33,6942.85,24.82
2017-01-01 18:54:00,6945.83,6946.72,6944.95,6945.96,178.183
2017-01-01 18:55:00,6946.0,6946.29,6938.61,6939.16,71.384
2017-01-01 18:56:00,6941.29,6941.91,6938.79,6938.85,23.182
2017-01-01 18:57:00,6941.74,6941.86,6940.1,6940.54,12.906
2017-01-01 18:58:00,6942.65,6946.0,6942.07,6946.0,43.944
2017-01-01 18:59:00,6947.04,6947.29,6945.56,6946.01,27.191
2017-01-01 19:00:00,6942.41,6942.47,6937.04,6938.29,25.714
2017-01-01 19:01:00,6930.99,6933.29,6930.87,6932.17,44.724
2017-01-01 19:02:00,6929.88,6929.88,6928.25,6928.25,33.584
2017-01-01 19:03:00,6925.99,6927.98,6923.8,6927.08,38.024
2017-01-01 19:04:00,6925.55,6926.46,6923.21,6924.87,25.756
2017-01-01 19:05:00,6925.25,6929.8,6925.18,6929.41,48.25
2017-01-01 19:06:00,6931.74,6934.6,6931.14,6934.0,29.353
2017-01-01 19:07:00,6933.4,6934.95,6933.04,6934.37,28.764
2017-01-01 19:08:00,6931.13,6931.45,6930.0,6930.45,57.065
2017-01-01 19:09:00,6929.71,6929.92,6925.93,6925.95,29.007
2017-01-01 19:10:00,6927.57,6927.8,6927.0,6927.01,104.435
2017-01-01 19:11:00,6928.86,6929.07,6925.38,6927.4,32.373
2017-01-01 19:12:00,6925.67,6926.2,6924.55,6926.2,47.834
2017-01-01 19:13:00,6924.65,6928.8,6924.47,6928.77,137.487
2017-01-01 19:14:00,6929.21,6932.48,6929.13,6932.04,41.404
2017-01-01 19:15:00,6929.2,6929.64,6926.62,6926.98,26.633
2017-01-01 19:16:00,6925.02,6925.25,6923.04,6923.31,39.61
2017-01-01 19:17:00,6923.62,6928.13,6923.06,6927.72,37.829
2017-01-01 19:18:00,6926.42,6926.6,6925.34,6925.8,33.64
2017-01-01 19:19:00,6925.26,6928.99,6925.01,6928.95,67.366
2017-01-01 19:20:00,6927.23,6932.22,6926.7,6932.07,22.728
2017-01-01 19:21:00,6932.49,6940.83,6932.49,6940.57,26.88
2017-01-01 19:22:00,6937.67,6937.84,6936.27,6936.61,29.721
2017-01-01 19:23:00,6935.77,6938.21,6935.32,6938.21,23.771
2017-01-01 19:24:00,6940.0,6940.01,6938.17,6938.88,101.325
2017-01-01 19:25:00,6936.82,6938.36,6935.04,6935.04,27.894
2017-01-01 19:26:00,6933.23,6935.02,6933.0,6935.0,47.301
2017-01-01 19:27:00,6934.55,6935.0,6934.54,6935.0,37.171
2017-01-01 19:28:00,6931.25,6931.66,6929.8,6930.84,20.012
2017-01-01 19:29:00,6930.17,6931.92,6930.17,6931.49,40.563
2017-01-01 19:30:00,6931.57,6934.97,6931.49,6934.56,32.427
2017-01-01 19:31:00,6934.95,6938.96,6933.88,6938.35,41.485
2017-01-01 19:32:00,6937.56,6937.89,6932.95,6933.06,22.589
2017-01-01 19:33:00,6934.38,6935.09,6931.8,6933.34,44.045
2017-01-01 19:34:00,6933.21,6935.73,6932.79,6935.21,25.852
2017-01-01 19:35:00,6934.17,6934.19,6933.23,6933.75,46.093
2017-01-01 19:36:00,6934.27,6934.27,6933.8,6934.25,38.758
2017-01-01 19:37:00,6933.35,6935.99,6933.19,6935.61,27.648
2017-01-01 19:38:00,6937.7,6940.4,6937.25,6940.29,37.95
2017-01-01 19:39:00,6938.7,6941.0,6938.66,6940.44,37.268
2017-01-01 19:40:00,6939.43,6943.0,6939.26,6942.96,23.7
2017-01-01 19:41:00,6943.9,6943.9,6938.8,6939.29,38.356
2017-01-01 19:42:00,6938.84,6938.84,6937.01,6938.74,22.133
2017-01-01 19:43:00,6937.27,6938.0,6936.86,6937.75,23.241
2017-01-01 19:44:00,6938.67,6940.94,6938.61,6940.86,24.457
2017-01-01 19:45:00,6939.5,6941.18,6939.38,6940.76,56.954
2017-01-01 19:46:00,6942.05,6946.0,6942.0,6946.0,28.684
2017-01-01 19:47:00,6948.9,6953.75,6946.17,6946.5,64.801
2017-01-01 19:48:00,6945.11,6949.22,6944.15,6949.11,30.386
2017-01-01 19:49:00,6946.23,6946.41,6945.74,6945.99,44.983
2017-01-01 19:50:00,6946.31,6946.33,6941.1,6941.42,25.453
2017-01-01 19:51:00,6941.45,6942.6,6941.08,6941.68,32.67
2017-01-01 19:52:00,6942.0,6944.05,6942.0,6943.86,39.062
2017-01-01 19:53:00,6941.68,6942.04,6941.21,6941.91,58.997
2017-01-01 19:54:00,6942.86,6943.0,6936.65,6936.89,30.954
2017-01-01 19:55:00,6936.09,6936.15,6930.12,6930.59,47.661
2017-01-01 19:56:00,6930.64,6932.33,6930.58,6931.44,18.345
2017-01-01 19:57:00,6933.5,6933.82,6932.88,6932.88,37.605
2017-01-01 19:58:00,6934.93,6935.0,6934.19,6934.59,16.838
2017-01-01 19:59:00,6932.98,6933.31,6932.14,6932.8,15.991
2017-01-01 20:00:00,6932.03,6932.72,6930.94,6931.5,34.697
2017-01-01 20:01:00,6931.14,6931.47,6926.75,6927.51,56.158
2017-01-01 20:02:00,6927.22,6928.37,6926.74,6928.36,21.605
2017-01-01 20:03:00,6929.13,6930.82,6928.7,6930.82,42.137
2017-01-01 20:04:00,6931.67,6932.98,6931.65,6932.83,28.767
2017-01-01 20:05:00,6934.21,6934.98,6934.21,6934.91,11.248
2017-01-01 20:06:00,6933.81,6934.02,6931.59,6932.22,56.473
2017-01-01 20:07:00,6930.35,6930.75,6928.1,6928.29,30.905
2017-01-01 20:08:00,6930.01,6930.01,6928.81,6929.29,19.874
2017-01-01 20:09:00,6928.48,6930.75,6928.11,6929.49,19.536
2017-01-01 20:10:00,6930.21,6933.0,6930.01,6933.0,16.266
2017-01-01 20:11:00,6931.13,6931.27,6930.67,6930.67,16.242
2017-01-01 20:12:00,6928.81,6930.63,6928.77,6930.13,17.689
2017-01-01 20:13:00,6930.76,6932.77,6930.46,6932.52,27.091
2017-01-01 20:14:00,6931.36,6931.94,6931.02,6931.08,22.151
2017-01-01 20:15:00,6932.0,6932.0,6930.44,6931.66,26.664
2017-01-01 20:16:00,6932.76,6932.76,6930.29,6930.48,26.614
2017-01-01 20:17:00,6930.31,6930.46,6930.0,6930.07,38.353
2017-01-01 20:18:00,6930.12,6930.31,6930.0,6930.0,23.966
2017-01-01 20:19:00,6928.41,6928.62,6927.49,6928.51,27.351
2017-01-01 20:20:00,6928.16,6928.3,6924.0,6924.2,199.653
2017-01-01 20:21:00,6922.42,6923.0,6922.28,6923.0,22.359
2017-01-01 20:22:00,6924.44,6926.48,6924.0,6926.11,24.824
2017-01-01 20:23:00,6925.02,6927.68,6925.02,6926.13,15.242
2017-01-01 20:24:00,6925.36,6927.49,6925.17,6927.27,17.248
2017-01-01 20:25:00,6925.04,6928.02,6924.92,6927.96,24.212
2017-01-01 20:26:00,6928.42,6928.81,6928.03,6928.19,20.49
2017-01-01 20:27:00,6928.48,6930.0,6928.14,6929.35,17.986
2017-01-01 20:28:00,6929.03,6930.0,6925.75,6925.87,22.443
2017-01-01 20:29:00,6927.24,6927.26,6926.44,6926.44,23.863
2017-01-01 20:30:00,6927.93,6928.53,6927.57,6928.48,34.43
2017-01-01 20:31:00,6926.21,6926.42,6923.89,6924.98,47.703
2017-01-01 20:32:00,6925.54,6925.82,6925.32,6925.59,23.299
2017-01-01 20:33:00,6926.3,6927.17,6925.53,6925.67,38.31
2017-01-01 20:34:00,6925.15,6925.69,6924.72,6925.51,22.451
2017-01-01 20:35:00,6924.9,6925.5,6924.42,6925.12,25.272
2017-01-01 20:36:00,6925.0,6925.33,6921.39,6921.44,32.753
2017-01-01 20:37:00,6922.09,6922.09,6917.07,6917.37,45.201
2017-01-01 20:38:00,6917.43,6917.75,6915.0,6915.01,42.321
2017-01-01 20:39:00,6917.0,6918.0,6916.0,6917.48,54.327
2017-01-01 20:40:00,6917.32,6918.93,6915.89,6918.55,37.873
2017-01-01 20:41:00,6917.69,6917.69,6906.49,6906.76,43.887
2017-01-01 20:42:00,6908.32,6912.08,6908.31,6910.0,61.837
2017-01-01 20:43:00,6911.37,6911.37,6909.55,6909.77,18.94
2017-01-01 20:44:00,6911.08,6912.88,6910.3,6912.2,29.223
2017-01-01 20:45:00,6910.73,6913.86,6910.71,6913.08,30.795
2017-01-01 20:46:00,6914.61,6915.59,6914.02,6915.16,25.246
2017-01-01 20:47:00,6912.83,6915.6,6912.52,6915.6,47.077
2017-01-01 20:48:00,6916.45,6917.34,6915.68,6917.23,36.535
2017-01-01 20:49:00,6916.87,6917.97,6912.91,6913.86,25.972
2017-01-01 20:50:00,6914.95,6914.99,6912.0,6912.0,38.202
2017-01-01 20:51:00,6912.53,6915.2,6912.02,6913.73,27.216
2017-01-01 20:52:00,6912.86,6913.34,6905.03,6905.57,44.71
2017-01-01 20:53:00,6904.97,6909.68,6904.23,6909.41,37.558
2017-01-01 20:54:00,6908.58,6911.08,6908.2,6910.87,50.48
2017-01-01 20:55:00,6909.49,6911.46,6909.1,6911.24,34.474
2017-01-01 20:56:00,6911.99,6914.76,6911.38,6914.15,22.015
2017-01-01 20:57:00,6915.81,6915.81,6912.0,6912.07,47.809
2017-01-01 20:58:00,6914.64,6916.52,6914.07,6916.29,20.821
2017-01-01 20:59:00,6919.55,6921.99,6919.3,6919.3,18.745
2017-01-01 21:00:00,6920.92,6921.01,6920.02,6920.23,29.386
2017-01-01 21:01:00,6921.52,6921.89,6920.12,6920.12,26.082
2017-01-01 21:02:00,6920.18,6920.43,6919.16,6920.0,65.251
2017-01-01 21:03:00,6920.94,6924.68,6920.87,6924.68,74.986
2017-01-01 21:04:00,6923.43,6923.53,6921.91,6921.91,55.754
2017-01-01 21:05:00,6921.93,6923.02,6921.52,6922.64,27.337
2017-01-01 21:06:00,6921.73,6922.98,6921.53,6922.5,19.327
2017-01-01 21:07:00,6923.89,6924.98,6922.79,6922.99,16.16
2017-01-01 21:08:00,6922.43,6922.91,6917.72,6918.54,21.69
2017-01-01 21:09:00,6915.28,6917.62,6915.28,6917.62,24.042
2017-01-01 21:10:00,6915.4,6919.15,6915.4,6918.09,54.51
2017-01-01 21:11:00,6918.12,6918.82,6914.26,6914.26,40.54
2017-01-01 21:12:00,6915.9,6916.48,6915.85,6916.27,30.196
2017-01-01 21:13:00,6917.12,6919.99,6917.12,6919.37,25.635
2017-01-01 21:14:00,6919.86,6920.36,6918.75,6919.0,38.413
2017-01-01 21:15:00,6918.74,6918.74,6916.58,6916.72,40.699
2017-01-01 21:16:00,6917.15,6917.49,6916.91,6916.91,24.385
2017-01-01 21:17:00,6918.69,6918.69,6916.59,6917.39,25.696
2017-01-01 21:18:00,6916.34,6916.79,6914.54,6915.03,25.755
2017-01-01 21:19:00,6915.72,6915.82,6914.51,6915.41,24.373
2017-01-01 21:20:00,6914.61,6917.29,6914.43,6916.91,19.136
2017-01-01 21:21:00,6917.4,6917.55,6915.02,6915.12,17.876
2017-01-01 21:22:00,6916.04,6916.17,6915.36,6915.58,21.63
2017-01-01 21:23:00,6916.74,6917.54,6916.73,6916.77,21.941
2017-01-01 21:24:00,6914.19,6914.56,6912.6,6912.61,97.755
2017-01-01 21:25:00,6913.45,6915.0,6913.22,6914.97,65.354
2017-01-01 21:26:00,6914.53,6915.87,6914.5,6915.72,27.517
2017-01-01 21:27:00,6915.71,6916.9,6915.0,6916.66,36.099
2017-01-01 21:28:00,6918.87,6918.87,6917.37,6918.63,36.089
2017-01-01 21:29:00,6920.0,6921.46,6919.11,6921.22,112.471
2017-01-01 21:30:00,6922.83,6923.29,6919.03,6920.16,31.017
2017-01-01 21:31:00,6919.72,6920.21,6919.35,6920.13,28.525
2017-01-01 21:32:00,6919.91,6922.19,6919.82,6922.07,31.931
2017-01-01 21:33:00,6920.91,6920.91,6919.23,6919.47,25.891
2017-01-01 21:34:00,6920.5,6920.61,6919.21,6919.61,9.858
2017-01-01 21:35:00,6920.85,6922.36,6920.76,6922.12,18.129
2017-01-01 21:36:00,6923.23,6923.36,6922.44,6922.87,27.791
2017-01-01 21:37:00,6922.87,6924.85,6922.62,6924.45,19.514
2017-01-01 21:38:00,6926.96,6927.71,6926.25,6927.02,25.964
2017-01-01 21:39:00,6928.11,6928.12,6927.41,6927.75,53.783
2017-01-01 21:40:00,6931.22,6931.32,6927.65,6927.91,37.875
2017-01-01 21:41:00,6927.72,6927.86,6926.52,6926.62,20.647
2017-01-01 21:42:00,6926.7,6927.05,6925.0,6925.62,43.615
2017-01-01 21:43:00,6924.81,6926.71,6924.81,6926.7,36.799
2017-01-01 21:44:00,6924.88,6926.38,6924.88,6925.08,47.74
2017-01-01 21:45:00,6927.2,6929.18,6927.06,6929.05,60.047
2017-01-01 21:46:00,6929.81,6933.0,6929.69,6932.9,42.227
2017-01-01 21:47:00,6932.29,6932.48,6931.24,6932.18,29.331
2017-01-01 21:48:00,6933.39,6933.91,6932.53,6932.76,20.36
2017-01-01 21:49:00,6932.43,6934.35,6932.21,6934.12,18.628
2017-01-01 21:50:00,6932.0,6932.61,6930.0,6930.44,88.786
2017-01-01 21:51:00,6930.21,6930.59,6927.88,6928.16,24.881
2017-01-01 21:52:00,6926.63,6928.0,6926.49,6927.95,25.902
